大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,124906831,辽宁雨桐玉文化博物馆,4.7,3,,岫岩,岫岩,,,,"博物馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/1lo4l12000bacs5hvC756.png,https://you.ctrip.com/sight/xiuyan2140/124906831.html?scene=onlinesearch,40.250086,123.230801
知识科普型,博物馆,39072215,北票博物馆,4.9,7,,北票,北票,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0103u12000f6rjk7lBEDB.jpg,https://you.ctrip.com/sight/beipiao1216/3255576.html?scene=onlinesearch,41.80434,120.75696
知识科普型,博物馆,145468475,盘锦市博物馆,2.5,2,客运站/兴隆台步行街,盘锦,盘锦 · 客运站/兴隆台步行街,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ2d12000g91ho1x4ED8.jpg,https://you.ctrip.com/sight/panjin602/145468475.html?scene=onlinesearch,41.13809,122.070388
知识科普型,博物馆,89004,查海遗址博物馆,4.8,17,,阜新县,阜新县,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0105d120008s7e8av909C.jpg,https://you.ctrip.com/sight/fuxincounty1446031/72429.html?scene=onlinesearch,42.192313,121.814057
知识科普型,博物馆,18257342,大连武术文化博物馆,4.9,132,付家庄海滨浴场/银沙滩,大连,大连 · 付家庄海滨浴场/银沙滩,,4A,了解中国武术发展史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100l0v000000k33d38582.jpg,https://you.ctrip.com/sight/dalian4/1513743.html?scene=onlinesearch,38.880753,121.635561
知识科普型,博物馆,143746752,沈阳大学-自然博物馆,5.0,1,沈阳大学/吉祥市场,沈阳,沈阳 · 沈阳大学/吉祥市场,,,,"科技馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0HJ1v12000g905f9v82EE.jpg,https://you.ctrip.com/sight/shenyang155/143746752.html?scene=onlinesearch,41.828324,123.461994
知识科普型,博物馆,18253669,大连汉墓博物馆,5.0,9,,大连,大连,,,了解大连汉墓文化,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100b12000aqg1dkl81D3.jpg,https://you.ctrip.com/sight/dalian4/1513621.html?scene=onlinesearch,39.002716,121.422048
知识科普型,博物馆,39253879,五女山博物馆,4.6,9,,桓仁,桓仁,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0100s12000b8x6myy6E2A.jpg,https://you.ctrip.com/sight/huanren2144/3435840.html?scene=onlinesearch,41.302674,125.401409
知识科普型,博物馆,148457938,辽宁省博物馆数字展厅,4.5,2,省博物馆/桃仙机场,沈阳,沈阳 · 省博物馆/桃仙机场,,,,博物馆&展馆,门票,否,https://dimg04.c-ctrip.com/images/1lo3312000k36qvvs9159.png,https://you.ctrip.com/sight/shenyang155/148457938.html?scene=onlinesearch,41.684248,123.466951
知识科普型,博物馆,22625671,绥中县博物馆,5.0,7,绥中县城,绥中,绥中 · 绥中县城,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100312000bl4k1t6BD97.jpg,https://you.ctrip.com/sight/suizhong2133/1707356.html?scene=onlinesearch,40.332182,120.337675
知识科普型,博物馆,24654255,营口博物馆,4.7,67,楞严寺公园商圈,营口,营口 · 楞严寺公园商圈,,,建筑面积3200平方米,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100p1f000001gpgdt6C19.jpg,https://you.ctrip.com/sight/yingkou692/1835015.html?scene=onlinesearch,40.673609,122.250866
知识科普型,博物馆,103757196,锦州星空失恋博物馆,4.5,13,凌河/古塔夜市,锦州,锦州 · 凌河/古塔夜市,,,,"特色展馆, 博物馆",,否,https://dimg04.c-ctrip.com/images/0105u120008xf42kbC41C.jpg,https://you.ctrip.com/sight/jinzhou513/103757196.html?scene=onlinesearch,41.1208,121.145794
知识科普型,博物馆,38830762,大米博物馆,4.8,4,,盘山,盘山,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/100a13000000v38o26F46.jpg,https://you.ctrip.com/sight/panshan1446028/3016523.html?scene=onlinesearch,41.258771,122.002173
知识科普型,博物馆,127550974,望儿山酒文化博物馆,4.7,25,熊岳度假区,营口,营口 · 熊岳度假区,,,,"博物馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/0105u120008vm84m91D91.jpg,https://you.ctrip.com/sight/yingkou692/127550974.html?scene=onlinesearch,40.206225,122.145441
知识科普型,博物馆,52234293,中国锡伯族博物馆,4.7,6,沈北大学城/方特欢乐世界,沈阳,沈阳 · 沈北大学城/方特欢乐世界,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0103u12000941bvjh6D36.jpg,https://you.ctrip.com/sight/shenyang155/4675378.html?scene=onlinesearch,41.942531,123.423802
知识科普型,博物馆,18257318,金州副都统衙门博物馆,4.0,16,金州火车站/体育场/向应广场,大连,大连 · 金州火车站/体育场/向应广场,,,参观小型碑林,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102p12000awzhddhB2D4.jpg,https://you.ctrip.com/sight/dalian4/1513729.html?scene=onlinesearch,39.117478,121.723723
知识科普型,博物馆,145242451,沈阳蒸汽机车博物馆,5.0,1,国际会展中心/沈阳南站,沈阳,沈阳 · 国际会展中心/沈阳南站,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ4b12000g919nus2395.jpg,https://you.ctrip.com/sight/shenyang155/145242451.html?scene=onlinesearch,41.688991,123.369051
知识科普型,博物馆,135120898,沈阳生命奥秘博物馆,4.9,11,龙之梦/客运站,沈阳,沈阳 · 龙之梦/客运站,,,,"博物馆, 博物馆&展馆",门市价,否,https://dimg04.c-ctrip.com/images/0100212000a3o56v696CE.jpg,https://you.ctrip.com/sight/shenyang155/135120898.html?scene=onlinesearch,41.811794,123.491045
知识科普型,博物馆,145192380,张氏帅府博物馆-花坛,0.0,0,中街故宫/小河沿早市,沈阳,沈阳 · 中街故宫/小河沿早市,,,,,,否,https://dimg04.c-ctrip.com/images/0101412000h0gb8liB4F5.jpg,https://you.ctrip.com/sight/shenyang155/145192380.html?scene=onlinesearch,41.800134,123.464825
知识科普型,博物馆,18450910,瓦房店铁道博物馆,4.1,17,,瓦房店,瓦房店,,,,"博物馆&展馆, 场馆展馆",,否,https://dimg04.c-ctrip.com/images/0102m120009mouvfk8D2C.jpg,https://you.ctrip.com/sight/wafangdian2136/1673213.html?scene=onlinesearch,39.697307,121.912309
知识科普型,博物馆,145314091,沈阳鸡架博物馆(铁西万象汇店),0.0,0,铁西广场/体育场,沈阳,沈阳 · 铁西广场/体育场,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0107212000jsgdettFD50.jpg,https://you.ctrip.com/sight/shenyang155/145314091.html?scene=onlinesearch,41.801277,123.378507
知识科普型,博物馆,18244582,大连金州博物馆,4.5,24,,大连,大连,,,金州不同历史时期文物,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/10030w000000k9tfkAA2C.jpg,https://you.ctrip.com/sight/dalian4/1513365.html?scene=onlinesearch,39.136855,121.727395
知识科普型,博物馆,39533315,河蟹博物馆,3.0,3,客运站/兴隆台步行街,盘锦,盘锦 · 客运站/兴隆台步行街,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106212000azdsbko9BB6.jpg,https://you.ctrip.com/sight/panjin602/3712776.html?scene=onlinesearch,41.129394,122.077597
知识科普型,博物馆,111989358,沈阳老字号博物馆,5.0,3,中街故宫/小河沿早市,沈阳,沈阳 · 中街故宫/小河沿早市,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100q120008p3q5jwD4EF.jpg,https://you.ctrip.com/sight/shenyang155/111989358.html?scene=onlinesearch,41.803557,123.460774
知识科普型,博物馆,148481353,大连贝雕博物馆,5.0,2,旅顺军港/新玛特/大学城,大连,大连 · 旅顺军港/新玛特/大学城,,,,博物馆&展馆,门票,否,https://dimg04.c-ctrip.com/images/1lo1112000er00ux992A4.jpg,https://you.ctrip.com/sight/dalian4/148481353.html?scene=onlinesearch,38.828045,121.346709
