大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,145609404,陕西历史博物馆-第四展厅,0.0,0,小寨/陕西历史博物馆,西安,西安 · 小寨/陕西历史博物馆,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xian7/145609404.html?scene=onlinesearch,34.230936,108.961107
知识科普型,博物馆,145700796,靖边大夏钱币博物馆,0.0,0,,靖边,靖边,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/jingbiancounty2745/145700796.html?scene=onlinesearch,37.601533,108.805929
知识科普型,博物馆,124906835,西安索菲特传奇酒店博物馆,5.0,1,钟鼓楼/西安古城,西安,西安 · 钟鼓楼/西安古城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106e120009a8uf5b9A5B.png,https://you.ctrip.com/sight/xian7/124906835.html?scene=onlinesearch,34.271823,108.96533
知识科普型,博物馆,144211344,陕西自然博物馆-自然展馆,5.0,1,电子城地区,西安,西安 · 电子城地区,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xian7/144211344.html?scene=onlinesearch,34.200569,108.953037
知识科普型,博物馆,79438970,潼关县秦王寨历史博物馆,3.0,1,,潼关,潼关,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/010151200098uc69cFB66.png,https://you.ctrip.com/sight/tongguan2780/5705345.html?scene=onlinesearch,34.512611,110.358404
知识科普型,博物馆,52131514,地质博物馆,0.0,0,秦岭环山路/野生动物园,西安,西安 · 秦岭环山路/野生动物园,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0100o12000csgaehzB82D.webp,https://you.ctrip.com/sight/xian7/4653755.html?scene=onlinesearch,33.997567,109.014311
知识科普型,博物馆,31670423,富陶博物馆·唐毓引,5.0,6,大雁塔/大唐不夜城,西安,西安 · 大雁塔/大唐不夜城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106412000bza6wriFD24.jpg,https://you.ctrip.com/sight/xian7/2038279.html?scene=onlinesearch,34.215958,108.983673
知识科普型,博物馆,31671876,西安唐都新碑林艺术博物馆,0.0,0,大明宫遗址公园/西安站,西安,西安 · 大明宫遗址公园/西安站,,,,"特色展馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100h12000bp1cmow12BC.jpg,https://you.ctrip.com/sight/xian7/2039698.html?scene=onlinesearch,34.287594,108.965121
知识科普型,博物馆,79437794,渭南市临渭区博物馆,0.0,0,,渭南,渭南,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0101q12000cmg9o8sC2E4.jpg,https://you.ctrip.com/sight/weinan908/5704163.html?scene=onlinesearch,34.503351,109.53408
知识科普型,博物馆,140960720,猫咪博物馆(西安印象城),0.0,0,北关/龙首原,西安,西安 · 北关/龙首原,,,,"博物馆&展馆, 美术馆&艺术馆",,否,https://dimg04.c-ctrip.com/images/1me2212000cxomj5k738E.jpg,https://you.ctrip.com/sight/xian7/140960720.html?scene=onlinesearch,34.300652,108.954455
