大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,18552261,中东铁路博物馆,3.3,19,扎兰屯市中心,扎兰屯,扎兰屯 · 扎兰屯市中心,,,俄罗斯建筑风格,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106j12000b95fal9C81B.jpg,https://you.ctrip.com/sight/zhalantun2972/1678401.html?scene=onlinesearch,48.021312,122.746316
知识科普型,博物馆,145479778,丰州故城博物馆,3.0,2,,呼和浩特,呼和浩特,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1me4712000e8890i72696.jpg,https://you.ctrip.com/sight/hohhot156/145479778.html?scene=onlinesearch,40.842851,111.893058
知识科普型,博物馆,39273412,巴彦淖尔自然博物馆,4.7,3,巴彦淖尔市政府地区,巴彦淖尔,巴彦淖尔 · 巴彦淖尔市政府地区,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0104l12000f6q7gby4948.jpg,https://you.ctrip.com/sight/bayannur883/3455073.html?scene=onlinesearch,40.745614,107.392197
知识科普型,博物馆,30249624,元上都遗址博物馆,3.6,28,,正蓝旗,正蓝旗,,,,"博物馆&展馆, 场馆展馆",免费,是,https://dimg04.c-ctrip.com/images/0104d120008ahssozBBFF.jpg,https://you.ctrip.com/sight/zhenglanbanner2975/1980480.html?scene=onlinesearch,42.315204,116.180755
知识科普型,博物馆,145409152,蒙古源流博物馆文化艺术展示中心,0.0,0,,伊金霍洛旗,伊金霍洛旗,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ1h12000g73pjjtB9D7.jpg,https://you.ctrip.com/sight/ejinhorobanner2966/145409152.html?scene=onlinesearch,39.5099,109.74789
知识科普型,博物馆,79436698,乌海博物馆,5.0,2,万达广场,乌海,乌海 · 万达广场,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106l12000dgt2an6E634.jpg,https://you.ctrip.com/sight/wuhai677/5703057.html?scene=onlinesearch,39.657665,106.794427
知识科普型,博物馆,24649108,敕勒川博物馆,4.5,26,,土默特右旗,土默特右旗,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102412000cb1ghpp7E74.jpg,https://you.ctrip.com/sight/tumedrightbanner1446334/1830021.html?scene=onlinesearch,40.581635,110.534695
知识科普型,博物馆,79436648,林西县博物馆,5.0,1,,林西,林西,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100h12000dcusgxg4C80.jpg,https://you.ctrip.com/sight/linxi1446326/5703016.html?scene=onlinesearch,43.591158,118.078975
知识科普型,博物馆,67828970,霍林郭勒市博物馆,4.0,7,,霍林郭勒,霍林郭勒,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101r1200095xky1eF529.png,https://you.ctrip.com/sight/holingol2962/67828970.html?scene=onlinesearch,45.538782,119.685369
知识科普型,博物馆,69098612,察哈尔火山博物馆,0.0,0,乌兰哈达火山地质公园,察右后旗,察右后旗 · 乌兰哈达火山地质公园,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/010381200096z5gh69C56.png,https://you.ctrip.com/sight/qaharrightrearbanner1446339/69098612.html?scene=onlinesearch,41.609735,113.138532
知识科普型,博物馆,143752738,鄂伦春民族博物馆,0.0,0,,鄂伦春旗,鄂伦春旗,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0HJ6c12000g75n5mjE082.jpg,https://you.ctrip.com/sight/oroqenautonomousbanner1446356/143752738.html?scene=onlinesearch,50.589891,123.734236
知识科普型,博物馆,152814425,公主府博物馆,0.0,0,工业大学/体育场/阿尔泰游乐园,呼和浩特,呼和浩特 · 工业大学/体育场/阿尔泰游乐园,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0100712000n95kdyqC479.jpg,https://you.ctrip.com/sight/hohhot156/152814425.html?scene=onlinesearch,40.844366,111.660937
知识科普型,博物馆,69561236,锡林郭勒草原火山地质公园博物馆,4.5,2,,锡林浩特,锡林浩特,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0101j12000f6rpagx4EAF.png,https://you.ctrip.com/sight/xilinhot1373/69561236.html?scene=onlinesearch,43.662389,116.139705
知识科普型,博物馆,79042543,巴林右旗博物馆,5.0,3,,巴林右旗,巴林右旗,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101l12000d90moud06F2.jpg,https://you.ctrip.com/sight/bairinrightbanner1446351/5701007.html?scene=onlinesearch,43.538351,118.668946
知识科普型,博物馆,145295380,呼和浩特市五塔寺博物馆,5.0,1,大召寺/塞上老街,呼和浩特,呼和浩特 · 大召寺/塞上老街,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0104912000kfzq3s5EDA8.jpg,https://you.ctrip.com/sight/hohhot156/145295380.html?scene=onlinesearch,40.805091,111.671146
知识科普型,博物馆,39084515,科右中旗博物馆,4.5,2,,科右中旗,科右中旗,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/100f1g000001h58iy5BC1.png,https://you.ctrip.com/sight/horqinrightmiddlebanner1446335/3267876.html?scene=onlinesearch,45.063458,121.50165
